# wave  flux  flux_err
      4164.00 -7.67924e-19  7.35141e-19
      4165.00  1.17663e-18  7.55983e-19
      4166.00  1.11630e-18  7.37003e-19
      4167.00  4.57383e-19  7.22008e-19
      4168.00  5.58092e-19  7.54904e-19
      4169.00 -4.08930e-19  7.30836e-19
      4170.00 -1.51968e-19  7.31272e-19
      4171.00 -8.23295e-19  7.20296e-19
      4172.00 -4.04627e-19  7.16502e-19
      4173.00  1.08504e-18  7.54928e-19
      4174.00  2.13056e-20  7.02776e-19
      4175.00 -7.64156e-19  7.10157e-19
      4176.00  1.72977e-19  7.22992e-19
      4177.00 -4.69519e-19  6.99156e-19
      4178.00 -1.00702e-19  7.29333e-19
      4179.00 -6.20765e-19  7.15510e-19
      4180.00 -2.19999e-19  7.21619e-19
      4181.00 -6.16145e-19  7.14951e-19
      4182.00 -1.70422e-19  7.13658e-19
      4183.00 -1.16268e-18  7.00593e-19
      4184.00  3.19557e-20  7.10658e-19
      4185.00 -1.29283e-18  7.13938e-19
      4186.00 -5.98408e-19  7.34099e-19
      4187.00 -6.25014e-19  6.91763e-19
      4188.00  1.08827e-18  7.23471e-19
      4189.00  4.64904e-19  7.52207e-19
      4190.00 -2.21914e-19  7.37960e-19
      4191.00  8.92750e-21  7.37449e-19
      4192.00 -7.45680e-19  7.38573e-19
      4193.00 -1.86070e-19  7.46519e-19
      4194.00 -5.75632e-19  7.30139e-19
      4195.00 -7.50083e-19  7.26306e-19
      4196.00 -4.11616e-20  7.29091e-19
      4197.00 -2.69011e-19  7.42797e-19
      4198.00 -2.03450e-19  7.21065e-19
      4199.00  2.37061e-19  7.41110e-19
      4200.00 -8.69828e-20  7.35344e-19
      4201.00  4.49431e-20  7.64599e-19
      4202.00 -4.19780e-20  7.30494e-19
      4203.00 -3.34233e-19  7.56223e-19
      4204.00 -1.95539e-19  7.51458e-19
      4205.00  3.14869e-19  7.57564e-19
      4206.00  6.34686e-19  7.78606e-19
      4207.00 -8.67713e-19  7.66113e-19
      4208.00  6.06825e-20  8.04764e-19
      4209.00  3.41007e-19  7.78599e-19
      4210.00 -1.03814e-18  7.50943e-19
      4211.00 -1.04512e-18  7.58940e-19
      4212.00 -7.16419e-19  7.76502e-19
      4213.00  1.54120e-19  7.95820e-19
      4214.00 -6.07371e-19  7.81113e-19
      4215.00 -1.11241e-18  7.67165e-19
      4216.00  5.71320e-19  8.07852e-19
      4217.00 -1.21837e-18  7.78723e-19
      4218.00  6.43381e-19  7.99530e-19
      4219.00 -1.79212e-19  7.92015e-19
      4220.00 -1.12057e-18  7.83061e-19
      4221.00 -1.88828e-18  7.74041e-19
      4222.00 -1.32569e-18  7.94147e-19
      4223.00  2.90000e-20  7.99287e-19
      4224.00  3.83992e-19  8.05886e-19
      4225.00  6.38339e-19  8.22508e-19
      4226.00 -6.11882e-19  7.89279e-19
      4227.00  5.02843e-19  7.84114e-19
      4228.00 -1.20247e-18  7.90970e-19
      4229.00 -9.48215e-19  8.06666e-19
      4230.00  1.79628e-19  8.20744e-19
      4231.00  2.28312e-19  8.27842e-19
      4232.00 -1.33891e-18  8.11273e-19
      4233.00  5.91375e-19  8.23213e-19
      4234.00 -5.39612e-19  8.21451e-19
      4235.00 -1.38248e-18  8.10941e-19
      4236.00 -8.41753e-19  8.06577e-19
      4237.00 -9.36242e-19  8.16899e-19
      4238.00  6.90153e-21  8.31249e-19
      4239.00 -1.71442e-18  8.08190e-19
      4240.00 -5.46361e-19  8.15745e-19
      4241.00 -1.08985e-18  8.23667e-19
      4242.00 -6.22773e-19  8.31163e-19
      4243.00 -3.92076e-19  8.22119e-19
      4244.00  9.14244e-20  8.32149e-19
      4245.00 -8.28871e-19  8.34493e-19
      4246.00 -6.22617e-19  8.37441e-19
      4247.00 -8.36989e-19  8.51922e-19
      4248.00 -1.38010e-18  8.23590e-19
      4249.00 -4.91989e-19  8.37913e-19
      4250.00 -7.27502e-19  8.22274e-19
      4251.00  2.00457e-19  8.46324e-19
      4252.00 -1.39575e-18  8.38033e-19
      4253.00 -9.34436e-19  8.31989e-19
      4254.00  2.21102e-19  8.40287e-19
      4255.00 -1.93290e-19  8.31717e-19
      4256.00 -1.00614e-18  8.21922e-19
      4257.00 -1.34970e-18  8.35637e-19
      4258.00 -3.13502e-19  8.35566e-19
      4259.00 -6.62890e-19  8.31470e-19
      4260.00 -7.64550e-19  8.13050e-19
      4261.00  6.59442e-20  8.11494e-19
      4262.00 -6.43886e-19  8.21452e-19
      4263.00 -9.04242e-19  8.22300e-19
      4264.00 -5.72920e-19  8.17230e-19
      4265.00  4.25816e-20  8.21970e-19
      4266.00 -2.47340e-19  8.24682e-19
      4267.00 -9.52343e-19  8.16482e-19
      4268.00 -1.21129e-18  7.99794e-19
      4269.00 -1.35230e-19  8.14557e-19
      4270.00 -1.47731e-18  7.93836e-19
      4271.00 -7.03858e-19  7.81935e-19
      4272.00 -1.35160e-19  7.97455e-19
      4273.00 -5.29245e-19  7.88124e-19
      4274.00 -4.05798e-19  7.84736e-19
      4275.00 -1.59730e-19  7.83616e-19
      4276.00  9.59042e-20  8.11005e-19
      4277.00 -1.89728e-18  7.70593e-19
      4278.00 -4.10489e-19  9.00534e-19
      4279.00 -1.61334e-19  8.99051e-19
      4280.00 -3.82558e-20  8.79215e-19
      4281.00 -1.87695e-18  8.39400e-19
      4282.00 -1.94327e-19  8.60511e-19
      4283.00  3.19906e-19  8.56676e-19
      4284.00  5.08812e-19  8.57321e-19
      4285.00 -9.43589e-20  8.40626e-19
      4286.00 -7.61542e-19  8.04300e-19
      4287.00  6.29098e-19  8.31242e-19
      4288.00 -4.29568e-19  8.07009e-19
      4289.00  4.83543e-19  7.91471e-19
      4290.00 -7.23215e-19  7.56179e-19
      4291.00 -5.49923e-19  7.75992e-19
      4292.00  8.09522e-19  7.88774e-19
      4293.00 -7.61734e-19  7.69984e-19
      4294.00 -1.63097e-18  7.28312e-19
      4295.00  3.27900e-20  7.51889e-19
      4296.00 -1.84781e-19  7.42308e-19
      4297.00  2.93125e-19  7.42775e-19
      4298.00 -7.58762e-19  7.18565e-19
      4299.00 -2.71277e-19  7.02818e-19
      4300.00 -1.03442e-18  6.89105e-19
      4301.00 -7.34886e-19  6.85452e-19
      4302.00 -1.20433e-18  6.66518e-19
      4303.00 -1.20776e-18  6.62956e-19
      4304.00 -1.20538e-19  6.91175e-19
      4305.00 -1.08915e-18  6.61968e-19
      4306.00 -7.51464e-19  6.62599e-19
      4307.00 -6.93633e-19  6.63510e-19
      4308.00  5.18244e-21  6.67224e-19
      4309.00 -1.00298e-18  6.55080e-19
      4310.00 -1.34259e-18  6.37215e-19
      4311.00  2.51191e-19  6.54864e-19
      4312.00 -4.67303e-19  6.48878e-19
      4313.00 -1.80608e-19  6.46637e-19
      4314.00 -9.75570e-19  6.65364e-19
      4315.00 -3.91898e-19  6.42013e-19
      4316.00  9.11731e-20  6.78582e-19
      4317.00 -8.48028e-19  6.56409e-19
      4318.00 -2.33601e-19  6.57777e-19
      4319.00 -2.54475e-19  6.35310e-19
      4320.00  8.32311e-21  6.48065e-19
      4321.00  4.77766e-19  6.45179e-19
      4322.00 -8.89752e-19  6.19023e-19
      4323.00 -4.89477e-19  5.93630e-19
      4324.00 -7.40154e-19  5.76908e-19
      4325.00 -2.96814e-19  5.91369e-19
      4326.00 -5.61624e-19  5.95996e-19
      4327.00  2.14963e-19  6.10446e-19
      4328.00 -8.70754e-19  5.87550e-19
      4329.00  2.92871e-19  6.07822e-19
      4330.00 -3.20706e-19  5.93111e-19
      4331.00 -1.06738e-18  5.83050e-19
      4332.00  5.82179e-19  6.02824e-19
      4333.00 -1.15120e-19  5.89374e-19
      4334.00 -6.51449e-19  5.81454e-19
      4335.00 -4.80661e-19  5.74592e-19
      4336.00  6.40388e-19  5.98441e-19
      4337.00 -8.12341e-19  5.58665e-19
      4338.00  3.60041e-19  5.61598e-19
      4339.00  3.11588e-19  5.56499e-19
      4340.00 -4.48121e-19  5.46414e-19
      4341.00 -2.95010e-19  5.57575e-19
      4342.00 -4.58474e-20  5.54321e-19
      4343.00 -1.60193e-19  5.61371e-19
      4344.00 -3.41548e-19  5.47228e-19
      4345.00  3.57904e-20  5.63112e-19
      4346.00  2.97393e-20  5.61848e-19
      4347.00  9.09064e-20  5.56539e-19
      4348.00 -3.51658e-19  5.48717e-19
      4349.00 -6.93461e-19  5.58785e-19
      4350.00  5.43559e-19  5.66316e-19
      4351.00  1.86957e-19  5.42079e-19
      4352.00 -4.15119e-19  5.23979e-19
      4353.00 -3.14905e-19  5.36718e-19
      4354.00 -2.77032e-19  5.38978e-19
      4355.00 -5.78479e-19  5.26924e-19
      4356.00 -7.20188e-19  5.29287e-19
      4357.00 -5.89827e-19  5.40451e-19
      4358.00  3.24450e-19  5.48429e-19
      4359.00  5.00228e-19  5.39124e-19
      4360.00  4.69358e-19  5.41017e-19
      4361.00 -7.01395e-19  5.36287e-19
      4362.00 -4.05890e-19  5.41963e-19
      4363.00  3.25159e-19  5.33423e-19
      4364.00  7.07344e-20  5.26289e-19
      4365.00 -3.32484e-19  5.29703e-19
      4366.00 -6.30263e-19  5.21522e-19
      4367.00 -1.09462e-19  5.21655e-19
      4368.00 -4.04474e-19  5.24832e-19
      4369.00 -9.87592e-20  5.31091e-19
      4370.00 -5.93917e-19  5.14182e-19
      4371.00 -3.17528e-19  5.10311e-19
      4372.00  4.07808e-19  5.33154e-19
      4373.00 -5.69459e-19  5.11120e-19
      4374.00 -3.24455e-20  5.16564e-19
      4375.00 -2.54711e-20  5.18887e-19
      4376.00  8.81321e-20  5.35348e-19
      4377.00 -2.80349e-19  5.27789e-19
      4378.00  7.18035e-20  5.31902e-19
      4379.00 -3.78115e-19  5.19461e-19
      4380.00  3.00944e-20  5.23914e-19
      4381.00 -1.19075e-18  5.02477e-19
      4382.00 -6.36217e-19  5.07583e-19
      4383.00 -1.95267e-19  4.92273e-19
      4384.00 -5.30247e-19  4.81891e-19
      4385.00 -4.42986e-19  5.02276e-19
      4386.00  3.17500e-19  5.24033e-19
      4387.00 -1.80591e-20  5.24685e-19
      4388.00 -1.47264e-20  5.11467e-19
      4389.00  1.82868e-20  5.17331e-19
      4390.00 -2.45276e-20  5.08544e-19
      4391.00  2.93198e-19  5.19252e-19
      4392.00 -1.68774e-19  5.16217e-19
      4393.00  4.94082e-19  5.30594e-19
      4394.00  4.65089e-20  5.20987e-19
      4395.00 -2.23751e-19  5.07196e-19
      4396.00  4.99187e-19  5.29709e-19
      4397.00 -3.10881e-19  5.22147e-19
      4398.00 -3.41221e-19  5.18777e-19
      4399.00  6.34377e-20  5.22750e-19
      4400.00  1.07007e-19  5.21654e-19
      4401.00  9.07658e-20  5.23803e-19
      4402.00 -1.90491e-19  5.40908e-19
      4403.00 -3.81371e-21  5.43086e-19
      4404.00 -3.67439e-19  5.27108e-19
      4405.00 -4.83745e-19  5.20434e-19
      4406.00 -3.08684e-19  5.56652e-19
      4407.00 -3.15735e-19  5.43021e-19
      4408.00 -7.88396e-19  5.32789e-19
      4409.00 -4.25607e-19  5.60146e-19
      4410.00 -4.46511e-20  5.42367e-19
      4411.00 -4.20971e-19  5.42562e-19
      4412.00  4.02405e-19  5.87889e-19
      4413.00 -2.41943e-19  5.57990e-19
      4414.00 -5.76623e-19  5.35717e-19
      4415.00  2.90430e-20  5.38405e-19
      4416.00 -1.20152e-18  5.61393e-19
      4417.00 -1.16845e-18  5.29754e-19
      4418.00 -8.22784e-19  5.34070e-19
      4419.00 -5.42764e-19  5.48754e-19
      4420.00 -4.43468e-19  5.79034e-19
      4421.00  5.47034e-19  5.92222e-19
      4422.00 -5.19523e-19  5.43887e-19
      4423.00  1.90881e-19  5.57847e-19
      4424.00 -1.90404e-19  5.50141e-19
      4425.00 -2.13202e-19  5.70035e-19
      4426.00  5.02716e-19  5.85505e-19
      4427.00  7.42343e-19  5.70723e-19
      4428.00 -2.97022e-19  5.70716e-19
      4429.00 -6.58753e-19  5.59673e-19
      4430.00 -1.07215e-19  5.47406e-19
      4431.00 -6.67833e-20  5.62784e-19
      4432.00  1.39528e-19  5.84808e-19
      4433.00 -4.00199e-19  5.70347e-19
      4434.00 -2.30561e-19  5.59519e-19
      4435.00  1.79360e-19  5.63034e-19
      4436.00 -1.04137e-18  5.60367e-19
      4437.00 -5.01385e-19  5.70827e-19
      4438.00 -5.38962e-19  5.87105e-19
      4439.00 -6.73324e-19  5.87172e-19
      4440.00 -2.19435e-19  5.89732e-19
      4441.00 -5.70330e-20  5.83647e-19
      4442.00  2.89252e-19  5.86673e-19
      4443.00 -1.33750e-19  5.82749e-19
      4444.00 -4.38610e-19  5.73273e-19
      4445.00 -8.80452e-19  5.91475e-19
      4446.00 -1.48796e-19  6.11261e-19
      4447.00 -8.01551e-19  5.83336e-19
      4448.00  6.03178e-19  6.03692e-19
      4449.00 -3.65396e-19  5.92011e-19
      4450.00 -1.72262e-19  5.99351e-19
      4451.00 -9.15418e-19  5.97081e-19
      4452.00 -4.95990e-19  5.98680e-19
      4453.00  5.58627e-19  6.10295e-19
      4454.00 -4.53636e-19  5.95375e-19
      4455.00 -1.22844e-19  6.00453e-19
      4456.00 -1.21286e-19  6.11071e-19
      4457.00 -7.44032e-19  6.03907e-19
      4458.00 -7.91863e-19  5.99829e-19
      4459.00 -3.10919e-19  6.06734e-19
      4460.00 -2.85319e-19  6.17357e-19
      4461.00 -3.29862e-19  6.23369e-19
      4462.00 -4.11682e-19  6.09399e-19
      4463.00 -4.64808e-19  6.21565e-19
      4464.00  4.35843e-20  6.36592e-19
      4465.00 -9.83612e-20  6.34748e-19
      4466.00 -8.12472e-19  6.33282e-19
      4467.00 -3.26678e-19  6.37511e-19
      4468.00 -7.16009e-19  6.44569e-19
      4469.00 -7.82944e-19  6.26445e-19
      4470.00  4.36443e-20  6.43292e-19
      4471.00 -2.06566e-19  6.45409e-19
      4472.00 -3.21504e-19  6.58579e-19
      4473.00  1.47866e-19  6.61247e-19
      4474.00  3.81268e-20  6.69175e-19
      4475.00  6.24126e-20  6.72192e-19
      4476.00  5.48916e-19  6.76854e-19
      4477.00  1.82830e-20  6.76106e-19
      4478.00 -6.49036e-19  6.68002e-19
      4479.00 -1.76698e-18  6.50865e-19
      4480.00 -8.04369e-19  6.61657e-19
      4481.00 -1.40840e-18  6.51715e-19
      4482.00 -4.39542e-19  6.65412e-19
      4483.00  2.05866e-19  6.94366e-19
      4484.00 -1.04107e-18  6.76816e-19
      4485.00 -4.85141e-19  6.95214e-19
      4486.00 -6.22814e-19  6.88367e-19
      4487.00 -7.76282e-20  7.07976e-19
      4488.00 -8.44444e-19  6.84752e-19
      4489.00 -4.36474e-19  6.92038e-19
      4490.00 -6.49942e-19  6.88064e-19
      4491.00 -8.50969e-19  6.96939e-19
      4492.00 -6.05980e-19  7.03972e-19
      4493.00 -7.70186e-19  7.10393e-19
      4494.00 -5.73165e-19  7.04810e-19
      4495.00 -2.25347e-19  7.13643e-19
      4496.00 -2.93330e-19  7.17986e-19
      4497.00  1.78744e-19  7.23243e-19
      4498.00 -3.10934e-19  7.24025e-19
      4499.00  1.57079e-19  7.25628e-19
      4500.00 -2.76852e-19  7.30387e-19
      4501.00  2.88346e-19  7.27608e-19
      4502.00 -1.17960e-18  7.12585e-19
      4503.00 -3.35314e-19  7.39232e-19
      4504.00  5.58619e-19  7.45881e-19
      4505.00 -8.87573e-19  7.27395e-19
      4506.00 -1.11418e-20  7.43485e-19
      4507.00 -9.18970e-19  7.37091e-19
      4508.00 -7.43694e-21  7.46259e-19
      4509.00  3.01982e-19  7.46305e-19
      4510.00 -8.17397e-19  7.36796e-19
      4511.00 -1.37514e-19  7.50968e-19
      4512.00  4.68947e-19  1.21803e-18
      4513.00  9.37702e-19  1.21742e-18
      4514.00  2.95636e-19  1.19888e-18
      4515.00 -8.69226e-19  1.15702e-18
      4516.00 -1.39718e-19  1.14976e-18
      4517.00  3.28808e-20  1.15842e-18
      4518.00  1.96596e-19  1.13217e-18
      4519.00 -7.36804e-19  1.10807e-18
      4520.00 -5.16151e-19  1.10614e-18
      4521.00 -8.27995e-19  1.10084e-18
      4522.00 -1.52014e-18  1.06860e-18
      4523.00 -1.04139e-18  1.05954e-18
      4524.00 -8.63685e-20  1.07441e-18
      4525.00  5.81551e-20  1.05109e-18
      4526.00 -2.61177e-19  1.02942e-18
      4527.00 -4.71941e-19  1.02213e-18
      4528.00  1.02742e-18  1.03882e-18
      4529.00 -3.53558e-19  9.96409e-19
      4530.00  4.13655e-19  1.01262e-18
      4531.00  5.74481e-19  1.00316e-18
      4532.00 -9.20050e-19  9.85421e-19
      4533.00 -8.50033e-19  9.70261e-19
      4534.00 -3.75623e-19  9.54693e-19
      4535.00 -1.77482e-18  9.30691e-19
      4536.00  8.75694e-19  9.55951e-19
      4537.00  5.16349e-19  9.50932e-19
      4538.00  2.50573e-18  9.86498e-19
      4539.00 -1.18504e-18  9.21326e-19
      4540.00 -2.84869e-19  9.06816e-19
      4541.00 -3.82449e-19  8.84081e-19
      4542.00  8.30957e-19  9.24221e-19
      4543.00  4.10224e-19  9.14268e-19
      4544.00 -4.14722e-19  8.79474e-19
      4545.00 -4.56507e-19  8.60249e-19
      4546.00 -1.30340e-18  8.39850e-19
      4547.00  8.81199e-19  8.82903e-19
      4548.00  3.39180e-19  8.68999e-19
      4549.00 -6.93940e-19  8.09901e-19
      4550.00  1.84775e-19  8.30232e-19
      4551.00 -9.18291e-19  8.25431e-19
      4552.00 -2.61702e-19  8.21838e-19
      4553.00 -5.16211e-19  8.15043e-19
      4554.00 -9.35593e-20  7.99590e-19
      4555.00 -1.13794e-18  7.71885e-19
      4556.00  1.06255e-19  7.69476e-19
      4557.00 -1.81548e-19  7.86984e-19
      4558.00 -1.19906e-19  7.94022e-19
      4559.00 -2.28661e-19  7.80742e-19
      4560.00 -5.93959e-20  7.63995e-19
      4561.00 -6.00429e-19  7.52859e-19
      4562.00  7.01952e-19  7.61620e-19
      4563.00 -3.25439e-19  7.43023e-19
      4564.00 -3.53992e-19  7.22427e-19
      4565.00 -1.42996e-19  7.28984e-19
      4566.00  2.35472e-19  7.30359e-19
      4567.00 -1.15249e-18  7.09114e-19
      4568.00 -1.80550e-18  6.94983e-19
      4569.00 -2.25783e-19  7.20396e-19
      4570.00  2.99277e-19  7.21376e-19
      4571.00 -4.90456e-19  6.97861e-19
      4572.00  4.54317e-19  6.90008e-19
      4573.00  7.58623e-19  7.13886e-19
      4574.00  6.63873e-19  7.07380e-19
      4575.00  1.80075e-19  6.98923e-19
      4576.00 -8.99608e-20  6.90236e-19
      4577.00 -1.70510e-19  6.82032e-19
      4578.00 -6.81896e-19  6.73400e-19
      4579.00 -3.89361e-19  6.73887e-19
      4580.00 -4.99508e-19  6.64245e-19
      4581.00  9.65419e-20  6.71807e-19
      4582.00 -2.17938e-19  6.60019e-19
      4583.00 -1.28515e-19  6.69801e-19
      4584.00  3.52520e-19  6.55490e-19
      4585.00  2.57829e-19  6.63321e-19
      4586.00 -2.45461e-19  6.46076e-19
      4587.00  4.98574e-19  6.46220e-19
      4588.00 -4.98092e-19  6.31103e-19
      4589.00 -1.37766e-19  6.50449e-19
      4590.00 -4.43696e-19  6.26685e-19
      4591.00  4.54182e-19  6.33474e-19
      4592.00  2.23845e-19  6.19306e-19
      4593.00  8.72122e-19  6.44963e-19
      4594.00  1.35774e-19  6.33740e-19
      4595.00  2.31451e-20  6.11640e-19
      4596.00  1.92714e-19  6.10735e-19
      4597.00 -3.96832e-19  6.04231e-19
      4598.00 -4.54497e-20  6.16909e-19
      4599.00  3.52695e-19  6.16772e-19
      4600.00  3.58518e-20  5.93448e-19
      4601.00  7.46844e-19  6.04771e-19
      4602.00  1.10858e-19  5.98981e-19
      4603.00 -3.92494e-19  5.89730e-19
      4604.00  6.68197e-20  5.96567e-19
      4605.00  8.55630e-20  5.81676e-19
      4606.00  1.02840e-18  6.01433e-19
      4607.00  3.55775e-19  5.90737e-19
      4608.00  4.19628e-19  5.96270e-19
      4609.00  1.57434e-19  6.06302e-19
      4610.00  3.44056e-19  6.06267e-19
      4611.00 -5.90151e-19  5.68736e-19
      4612.00  2.08979e-19  5.80965e-19
      4613.00 -3.72149e-20  5.71261e-19
      4614.00  1.09064e-19  5.77503e-19
      4615.00 -1.40147e-19  5.74067e-19
      4616.00 -6.47153e-19  5.63515e-19
      4617.00 -4.00004e-19  5.74653e-19
      4618.00 -7.51260e-20  5.69869e-19
      4619.00 -1.29655e-19  5.61864e-19
      4620.00  1.72266e-20  5.65234e-19
      4621.00  7.50600e-19  5.84445e-19
      4622.00  4.27361e-19  5.82700e-19
      4623.00 -3.82446e-19  5.72801e-19
      4624.00  6.85642e-19  5.74060e-19
      4625.00  2.04412e-19  5.54353e-19
      4626.00 -5.42679e-19  5.47417e-19
      4627.00 -1.76014e-19  5.57893e-19
      4628.00 -1.43521e-20  5.56725e-19
      4629.00  7.44381e-19  5.61350e-19
      4630.00 -5.83899e-20  5.41968e-19
      4631.00 -4.14346e-19  5.44417e-19
      4632.00  5.29456e-19  5.58164e-19
      4633.00 -5.62177e-19  5.35960e-19
      4634.00 -6.02920e-19  5.37350e-19
      4635.00 -3.95027e-19  5.35058e-19
      4636.00  2.27394e-20  5.32062e-19
      4637.00 -9.23705e-20  5.32087e-19
      4638.00 -5.50859e-19  5.23962e-19
      4639.00  6.56886e-19  5.46506e-19
      4640.00  2.54245e-21  5.29134e-19
      4641.00 -4.85821e-20  5.32997e-19
      4642.00  4.05404e-19  5.54822e-19
      4643.00  1.55369e-19  5.37825e-19
      4644.00 -1.26188e-19  5.34163e-19
      4645.00 -6.73038e-19  5.27060e-19
      4646.00 -5.49648e-19  5.18422e-19
      4647.00 -9.57427e-20  5.22343e-19
      4648.00  1.98563e-19  5.25462e-19
      4649.00  6.40448e-20  5.28241e-19
      4650.00 -6.85733e-19  5.16405e-19
      4651.00 -5.81218e-19  5.25111e-19
      4652.00  5.78948e-19  5.32987e-19
      4653.00 -1.48180e-19  5.32982e-19
      4654.00  6.99120e-19  5.38630e-19
      4655.00  4.85006e-19  5.34583e-19
      4656.00 -6.18084e-19  5.16011e-19
      4657.00  5.49804e-19  5.48205e-19
      4658.00 -4.31283e-19  5.36309e-19
      4659.00 -3.80367e-20  5.49447e-19
      4660.00 -4.77143e-19  5.45495e-19
      4661.00  7.24415e-20  5.41258e-19
      4662.00  5.99762e-19  5.52753e-19
      4663.00 -6.56301e-20  5.33984e-19
      4664.00  3.20262e-19  5.39875e-19
      4665.00 -4.28726e-19  5.25983e-19
      4666.00  2.11560e-19  5.30148e-19
      4667.00  1.84914e-19  5.27496e-19
      4668.00 -2.17433e-19  5.20707e-19
      4669.00  5.18140e-20  5.29754e-19
      4670.00  2.81782e-19  5.37892e-19
      4671.00  4.08225e-19  5.39811e-19
      4672.00 -1.56361e-19  5.38623e-19
      4673.00 -5.03041e-19  5.29257e-19
      4674.00 -5.36615e-19  5.29853e-19
